,obsid,species,duration,duration_seconds,attempts,Rinter,Rintra,Iinter,Iintra,Successes,Ind_Rinter,Ind_Rintra,Ind_Iinter,Ind_Iintra,Ind_Successes
983,070619ChrisAM,D. mer,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
984,070619ChrisAM,D. mer,2:33:00,9180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
985,070619ChrisAM,D. mer,1:52:00,6720,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
986,070620RaniAM,D. mer,1:00:00,3600,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
987,070620RaniAM,D. mer,1:07:00,4020,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
988,070621KathyAM,D. mer,2:42:00,9720,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
989,070621KathyAM,D. mer,1:07:00,4020,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
990,070615RaniPM,Rheg,1:13:00,4380,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
991,070616ChrisPM,Rheg,1:13:00,4380,1,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
992,070616ChrisPM,Rheg,4:50:00,17400,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
993,070616ChrisPM,Rheg,3:45:00,13500,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
994,070616ChrisPM,Rheg,2:33:00,9180,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
995,070616ChrisAM,Rheg,1:00:00,3600,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
996,070616ChrisAM,Rheg,1:00:00,3600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
997,070618ChrisPM,Rheg,3:33:00,12780,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
998,070618ChrisPM,Rheg,2:20:00,8400,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
999,070618ChrisPM,Rheg,1:37:00,5820,3,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1000,070618ChrisPM,Rheg,1:43:00,6180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1001,070618ChrisPM,Rheg,1:47:00,6420,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1002,070619NellyAM,Rheg,2:03:00,7380,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1003,070619NellyAM,Rheg,3:26:00,12360,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1004,070619NellyAM,Rheg,2:46:00,9960,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1005,070619NellyAM,Rheg,3:31:00,12660,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1006,070619NellyAM,Rheg,2:45:00,9900,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1007,070619NellyAM,Rheg,2:42:00,9720,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1008,070618ChrisAM,Rheg,1:38:00,5880,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1009,070619ChrisAM,Rheg,1:50:00,6600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1010,070619ChrisAM,Rheg,1:51:00,6660,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1011,070619ChrisAM,Rheg,0:35:00,2100,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1012,070619ChrisAM,Rheg,2:02:00,7320,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1013,070619ChrisAM,Rheg,2:30:00,9000,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1014,070619ChrisAM,Rheg,1:11:00,4260,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1015,070619ChrisAM,Rheg,0:53:00,3180,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1016,070619ChrisAM,Rheg,0:53:00,3180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1017,070619ChrisAM,Rheg,1:15:00,4500,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1018,070620ChrisAM,Rheg,2:35:00,9300,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1019,070620ChrisAM,Rheg,2:10:00,7800,4,0,0,0,1,3,FALSE,FALSE,FALSE,TRUE,TRUE
1020,070620ChrisAM,Rheg,3:33:00,12780,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1021,070620ChrisAM,Rheg,4:02:00,14520,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1022,070616RaniAM,G. sal,1:11:00,4260,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1023,070616RaniAM,G. sal,1:05:00,3900,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1024,070616RaniAM,G. sal,2:25:00,8700,7,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1025,070616RaniAM,G. sal,1:23:00,4980,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1026,070616RaniAM,G. sal,1:29:00,5340,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1027,070616RaniAM,G. sal,2:40:00,9600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1028,070616RaniAM,G. sal,1:48:00,6480,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1029,070616RaniAM,G. sal,2:17:00,8220,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1030,070616RaniAM,G. sal,0:44:00,2640,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1031,070616RaniAM,G. sal,1:12:00,4320,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1032,070616RaniAM,G. sal,0:56:00,3360,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1033,070616RaniAM,G. sal,0:53:00,3180,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1034,070616ChrisAM,G. sal,1:05:00,3900,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1035,070616ChrisAM,G. sal,1:00:00,3600,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1036,070619NellyAM,G. sal,1:19:00,4740,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1037,070619NellyAM,Rheg,1:14:00,4440,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1038,070619NellyAM,G. sal,2:15:00,8100,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1039,070619Norma-JeanAM,G. sal,1:07:00,4020,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1040,070618ChrisAM,G. sal,1:35:00,5700,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1041,070818ChrisAM,G. sal,1:15:00,4500,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1042,070619ChrisAM,G. sal,2:41:00,9660,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1043,070619ChrisAM,G. sal,1:00:00,3600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1044,070622ChrisAM,M. fort,2:14:00,8040,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1045,070622ChrisPM,M. fort,1:03:00,3780,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1046,070622ChrisPM,M. fort,1:27:00,5220,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1047,070622ChrisPM,M. fort,1:43:00,6180,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1048,070622ChrisPM,M. fort,1:19:00,4740,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1049,070622ChrisPM,M. fort,4:30:00,16200,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1050,070622ChrisPM,M. fort,3:54:00,14040,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1051,070622ChrisPM,M. fort,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1052,070619Norma-JeanAM,D. mer,1:51:00,6660,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1053,070619Norma-JeanAM,D. mer,1:36:00,5760,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1054,070619Norma-JeanAM,D. mer,1:03:00,3780,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1055,070619Norma-JeanAM,D. mer,1:07:00,4020,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1056,070622RaniAM,D. mer,0:46:00,2760,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1057,070622RaniAM,D. mer,1:43:00,6180,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1058,070622RaniAM,D. mer,0:40:00,2400,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1059,070622RaniAM,D. mer,1:15:00,4500,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1060,070622RaniAM,D. mer,0:54:00,3240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1061,070622RaniAM,D. mer,1:28:00,5280,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1062,070622RaniAM,D. mer,1:30:00,5400,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1063,070622RaniAM,D. mer,0:43:00,2580,0,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1064,070622RaniAM,D. mer,1:20:00,4800,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1065,070622ChrisPM,D. mer,1:01:00,3660,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1066,070622ChrisPM,D. mer,1:29:00,5340,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1067,070616ChrisAM,Rheg,2:09:00,7740,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1068,070622RaniAM,Rheg,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1069,070622RaniAM,Rheg,2:57:00,10620,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1070,070622RaniAM,Rheg,3:01:00,10860,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1071,070622RaniAM,Rheg,0:57:00,3420,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1072,070622ChrisPM,Rheg,1:39:00,5940,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1073,070622ChrisPM,Rheg,1:18:00,4680,5,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1074,070622ChrisPM,Rheg,1:10:00,4200,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1075,070622ChrisPM,Rheg,2:52:00,10320,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1076,070622ChrisPM,Rheg,1:29:00,5340,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1077,070622ChrisPM,Rheg,1:17:00,4620,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1078,070622ChrisPM,Rheg,1:11:00,4260,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1079,070622ChrisPM,Rheg,1:19:00,4740,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1080,070622ChrisPM,Rheg,1:25:00,5100,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1081,070622ChrisPM,Rheg,2:12:00,7920,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1082,070622ChrisPM,Rheg,2:08:00,7680,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1083,070622ChrisPM,Rheg,3:09:00,11340,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1084,070622ChrisPM,Rheg,1:46:00,6360,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1085,070622ChrisPM,Rheg,1:59:00,7140,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1086,070622RaniAM,G. sal,0:54:00,3240,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1087,070622RaniAM,G. sal,2:14:00,8040,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1088,070622RaniAM,G. sal,0:43:00,2580,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1089,070622ChrisPM,G. sal,1:03:00,3780,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1090,070622ChrisPM,G. sal,1:56:00,6960,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1091,070622ChrisPM,G. sal,1:54:00,6840,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1092,070622ChrisPM,G. sal,1:01:00,3660,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1093,070622ChrisPM,G. sal,1:14:00,4440,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1094,070622ChrisPM,G. sal,1:45:00,6300,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1095,070614RaniAM,Phleg,1:34:00,5640,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1096,070614RaniAM,Phleg,1:05:00,3900,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1097,070614RaniAM,Phleg,2:59:00,10740,2,0,2,1,0,2,FALSE,TRUE,TRUE,FALSE,TRUE
1098,070614RaniAM,Phleg,1:53:00,6780,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1099,070614RaniAM,Phleg,1:00:00,3600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1100,070614RaniAM,Phleg,0:48:00,2880,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1101,070615RaniAM,Phleg,0:51:00,3060,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1102,070614RaniAM,Phleg,1:08:00,4080,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1103,070615RaniAM,Phleg,0:46:00,2760,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1104,070615RaniAM,Phleg,1:15:00,4500,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1105,070615RaniAM,Phleg,2:34:00,9240,7,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1106,070615RaniAM,Phleg,2:26:00,8760,3,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1107,070615RaniAM,Phleg,1:11:00,4260,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1108,070615RaniAM,Phleg,0:36:00,2160,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1109,070615RaniAM,Phleg,1:05:00,3900,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1110,070615RaniAM,Phleg,1:08:00,4080,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1111,070615RaniAM,Phleg,2:41:00,9660,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1112,070616RaniAM,Phleg,1:29:00,5340,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1113,070616RaniAM,Phleg,1:04:00,3840,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1114,070616RaniAM,Phleg,1:39:00,5940,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1115,070616RaniAM,Phleg,1:01:00,3660,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1116,070616RaniAM,Phleg,1:58:00,7080,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1117,070616RaniAM,Phleg,0:48:00,2880,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1118,070616RaniAM,Phleg,0:54:00,3240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1119,070616RaniAM,Phleg,1:23:00,4980,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1120,070616RaniAM,Phleg,0:52:00,3120,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1121,070616RaniAM,Phleg,2:31:00,9060,6,0,1,0,0,3,FALSE,TRUE,FALSE,FALSE,TRUE
1122,070619Norma-JeanAM,Phleg,1:09:00,4140,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1123,070620ChrisAM,Phleg,1:25:00,5100,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1124,070620ChrisAM,Phleg,2:29:00,8940,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1125,070620ChrisAM,Phleg,1:28:00,5280,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1126,070620ChrisAM,Phleg,1:43:00,6180,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1127,070621KathyAM,Phleg,1:12:00,4320,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1128,070621RaniAM,Phleg,1:47:00,6420,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1129,070622ChrisPM,Phleg,1:33:00,5580,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1130,070622ChrisPM,Phleg,1:25:00,5100,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1131,070622ChrisPM,Phleg,1:27:00,5220,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1132,070622ChrisPM,Phleg,1:08:00,4080,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1133,070622ChrisPM,Phleg,1:13:00,4380,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1134,070622ChrisPM,Phleg,1:02:00,3720,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1135,070622ChrisPM,Phleg,1:37:00,5820,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1136,070622ChrisPM,Phleg,4:45:00,17100,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1137,080701Celina,Phleg,2:04:00,7440,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1138,080701Celina,Phleg,2:13:00,7980,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1139,080704Celina,Phleg,1:07:00,4020,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1140,080704Celina,Phleg,2:40:00,9600,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1141,080704Celina,Phleg,1:13:00,4380,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1142,080704Celina,Phleg,1:02:00,3720,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1143,080704Celina,Phleg,4:44:00,17040,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1144,080704Celina,Phleg,1:14:00,4440,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1145,080702Celina,Phleg,1:47:00,6420,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1146,080704Negra,Phleg,2:29:00,8940,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1147,080704Negra,Phleg,1:01:00,3660,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1148,080705Celina,Phleg,2:05:00,7500,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1149,080705Celina,Phleg,1:45:00,6300,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1150,080705Celina,Phleg,1:06:00,3960,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1151,080705Celina,Phleg,4:59:00,17940,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1152,080705Celina,Phleg,1:17:00,4620,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1153,080705Celina,Phleg,1:36:00,5760,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1154,080705Celina,Phleg,3:26:00,12360,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1155,080705Celina,Phleg,4:13:00,15180,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1156,080705Celina,Phleg,1:01:00,3660,5,0,0,2,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
1157,080705Celina,Phleg,1:50:00,6600,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1158,080705Celina,Phleg,2:02:00,7320,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1159,080705Celina,Phleg,2:00:00,7200,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1160,080705Celina,Phleg,1:33:00,5580,3,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1161,080705Celina,Phleg,4:22:00,15720,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1162,080705Celina,Phleg,1:08:00,4080,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1163,080705Celina,Phleg,1:07:00,4020,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1164,080705Celina,Phleg,1:15:00,4500,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1165,080625Celina,Phleg,1:46:00,6360,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1166,080625Celina,Phleg,0:49:00,2940,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1167,080626Celina,Phleg,2:00:00,7200,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1168,080626Celina,Phleg,1:58:00,7080,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
1169,080626Celina,Phleg,1:55:00,6900,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1170,080626Celina,Phleg,2:53:00,10380,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1171,080626Celina,Phleg,1:05:00,3900,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1172,080626Celina,Phleg,1:50:00,6600,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1173,080626Celina,Phleg,5:55:00,21300,7,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1174,080626Celina,Phleg,2:02:00,7320,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1175,080626Celina,Phleg,0:26:00,1560,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1176,080626Celina,Phleg,4:33:00,16380,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1177,080626Celina,Phleg,2:00:00,7200,2,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1178,080626Celina,Phleg,4:50:00,17400,6,0,2,0,0,4,FALSE,TRUE,FALSE,FALSE,TRUE
1179,080701Celina,Phleg,3:00:00,10800,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1180,080701Celina,Phleg,1:10:00,4200,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1181,080701Celina,Phleg,0:50:00,3000,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1182,080701Celina,Phleg,2:30:00,9000,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1183,080702Celina,Phleg,1:55:00,6900,5,0,0,1,0,4,FALSE,FALSE,TRUE,FALSE,TRUE
1184,080625Celina,Phleg,5:06:00,18360,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1185,080701Celina,Phleg,1:04:00,3840,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1186,080701Celina,Phleg,1:59:00,7140,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1187,080701Celina,Phleg,3:09:00,11340,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1188,080701Celina,Phleg,2:05:00,7500,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1189,080701Celina,Phleg,3:45:00,13500,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1190,080701Celina,Phleg,1:29:00,5340,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1191,080701Celina,Phleg,1:15:00,4500,4,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1192,080701Celina,Phleg,3:33:00,12780,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1193,080705Celina,Phleg,3:25:00,12300,8,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1194,080705Celina,Phleg,3:13:00,11580,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1195,080705Celina,Phleg,2:01:00,7260,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1196,080705Celina,Phleg,1:41:00,6060,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1197,080705Celina,Phleg,1:46:00,6360,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1198,080705Celina,Phleg,3:16:00,11760,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1199,080705Celina,Phleg,2:04:00,7440,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1200,080705Celina,Phleg,1:56:00,6960,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1201,080705Celina,Phleg,1:08:00,4080,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1202,080705Celina,Phleg,1:30:00,5400,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1203,080705Celina,Phleg,2:37:00,9420,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1204,080705Celina,Phleg,1:04:00,3840,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1205,080705Celina,Phleg,1:44:00,6240,1,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1206,080705Celina,Phleg,1:02:00,3720,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1207,080705Celina,Phleg,2:37:00,9420,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
