"","X","obsid","species","duration","duration_minutes","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"211",211,"010119Lab","M. fort","1:30:00",1.5,90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"212",212,"010119Lab","D. mer","1:40:00",1.66666666666667,100,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"213",213,"010119Lab","D. mer","3:20:00",3.33333333333333,200,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"214",214,"010122Tit","G. sal","2:10:00",2.16666666666667,130,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"215",215,"010123Lab","M. fort","1:20:00",1.33333333333333,80,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"216",216,"010123Lab","M. fort","1:50:00",1.83333333333333,110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"217",217,"010123Lab","Phleg","3:40:00",3.66666666666667,220,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"218",218,"010123Lab","Phleg","1:10:00",1.16666666666667,70,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"219",219,"010123Lab","G. sal","2:20:00",2.33333333333333,140,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"220",220,"010123Lab","Phleg","1:40:00",1.66666666666667,100,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"221",221,"010123Lab","Rheg","2:00:00",2,120,1,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"222",222,"010123Lab","M. fort","2:50:00",2.83333333333333,170,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"223",223,"010123Lab","Phleg","4:00:00",4,240,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"224",224,"010123Lab","Phleg","3:40:00",3.66666666666667,220,3,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"225",225,"010123Tit","M. fort","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"226",226,"010123Tit","Rheg","3:00:00",3,180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"227",227,"010123Tit","D. mer","4:00:00",4,240,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"228",228,"010123Tit","D. mer","5:00:00",5,300,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"229",229,"010123Tit","Rheg","1:28:00",1.46666666666667,88,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"230",230,"010123Tit","D. mer","2:15:00",2.25,135,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"231",231,"010124Izu","Phleg","1:50:00",1.83333333333333,110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"232",232,"010124Izu","D. mer","2:00:00",2,120,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"233",233,"010124Izu","Phleg","3:30:00",3.5,210,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"234",234,"010124Izu","D. mer","4:00:00",4,240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"235",235,"010124Tit","M. fort","1:15:00",1.25,75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"236",236,"010124Tit","G. sal","1:20:00",1.33333333333333,80,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"237",237,"010124Tit","Rheg","4:00:00",4,240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"238",238,"010124Tit","D. mer","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"239",239,"010124Tit","D. mer","3:50:00",3.83333333333333,230,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"240",240,"010124Tit","M. fort","1:30:00",1.5,90,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"241",241,"010125Lab","Phleg","3:00:00",3,180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"242",242,"010125Lab","Phleg","5:00:00",5,300,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"243",243,"010125Lab","Phleg","5:00:00",5,300,8,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"244",244,"010125Tit","G. sal","4:00:00",4,240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"245",245,"010125Tit","Rheg","2:35:00",2.58333333333333,155,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"246",246,"010125Tit","G. sal","2:10:00",2.16666666666667,130,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"247",247,"010125Tit","Phleg","2:10:00",2.16666666666667,130,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"248",248,"010125Tit","G. sal","2:40:00",2.66666666666667,160,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"249",249,"010125Tit","Rheg","4:00:00",4,240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"250",250,"010125Tit","G. sal","2:10:00",2.16666666666667,130,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"251",251,"010126Izu","Phleg","2:10:00",2.16666666666667,130,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"252",252,"010126Izu","D. mer","3:00:00",3,180,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"253",253,"010126Izu","D. mer","1:10:00",1.16666666666667,70,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"254",254,"010126Izu","D. mer","4:00:00",4,240,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"255",255,"010126Izu","D. mer","2:30:00",2.5,150,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"256",256,"010126Izu","D. mer","4:00:00",4,240,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"257",257,"010126Izu","D. mer","4:00:00",4,240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"258",258,"010126Izu","M. fort","1:00:00",1,60,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"259",259,"010126Izu","D. mer","4:00:00",4,240,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"260",260,"010126Izu","M. fort","1:50:00",1.83333333333333,110,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"261",261,"010126Izu","D. mer","4:00:00",4,240,5,0,1,0,0,4,FALSE,TRUE,FALSE,FALSE,TRUE
"262",262,"010127Lab","D. mer","1:30:00",1.5,90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"263",263,"010127Lab","D. mer","5:00:00",5,300,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"264",264,"010129Izu","Rheg","1:53:00",1.88333333333333,113,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"265",265,"010129Izu","G. sal","4:00:00",4,240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"266",266,"010129Izu","D. mer","4:45:00",4.75,285,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"267",267,"010129Izu","D. mer","5:00:00",5,300,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"268",268,"010129Izu","D. mer","5:00:00",5,300,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"269",269,"010129Izu","Rheg","1:00:00",1,60,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"270",270,"010129Izu","G. sal","1:30:00",1.5,90,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"271",271,"010129Izu","D. mer","4:00:00",4,240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"272",272,"010129Izu","M. fort","4:45:00",4.75,285,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"273",273,"010129Izu","D. mer","2:00:00",2,120,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"274",274,"010129Izu","Rheg","4:20:00",4.33333333333333,260,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"275",275,"010129Izu","D. mer","2:20:00",2.33333333333333,140,0,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"276",276,"010129Izu","M. fort","1:29:00",1.48333333333333,89,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"277",277,"010129Izu","D. mer","1:30:00",1.5,90,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"278",278,"010129Izu","D. mer","3:10:00",3.16666666666667,190,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"279",279,"010129Izu","D. mer","4:00:00",4,240,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"280",280,"010130Let","G. sal","2:40:00",2.66666666666667,160,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"281",281,"010130Let","G. sal","3:20:00",3.33333333333333,200,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"282",282,"010130Stu","D. mer","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"283",283,"010130Stu","D. mer","2:00:00",2,120,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"284",284,"010131Let","Phleg","1:45:00",1.75,105,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"285",285,"010131Let","Phleg","3:30:00",3.5,210,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"286",286,"010131Let","Phleg","4:00:00",4,240,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"287",287,"010131Let","Phleg","4:00:00",4,240,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"288",288,"010131Let","G. sal","4:00:00",4,240,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"289",289,"010131Stu","D. mer","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"290",290,"010131Stu","D. mer","1:10:00",1.16666666666667,70,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"291",291,"010131Stu","Phleg","2:40:00",2.66666666666667,160,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"292",292,"010131Stu","D. mer","2:45:00",2.75,165,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"293",293,"010131Stu","Phleg","5:00:00",5,300,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"294",294,"010131Stu","D. mer","4:00:00",4,240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"295",295,"010131Stu","Phleg","4:00:00",4,240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"296",296,"010131Stu","D. mer","3:51:00",3.85,231,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"297",297,"010131Stu","D. mer","3:40:00",3.66666666666667,220,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"298",298,"010201Izu","Rheg","3:30:00",3.5,210,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"299",299,"010201Stua","M. fort","2:10:00",2.16666666666667,130,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"300",300,"010201Stua","D. mer","3:40:00",3.66666666666667,220,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"301",301,"010201Stua","Phleg","4:00:00",4,240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"302",302,"010201Stua","D. mer","1:30:00",1.5,90,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"303",303,"010201Stua","M. fort","2:20:00",2.33333333333333,140,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"304",304,"010201Stua","Phleg","1:30:00",1.5,90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"305",305,"010201Stub","D. mer","4:00:00",4,240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"306",306,"010202Izua","Rheg","3:29:00",3.48333333333333,209,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"307",307,"010202Izub","Rheg","4:00:00",4,240,0,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"308",308,"010202Izub","Rheg","4:00:00",4,240,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"309",309,"010202Izub","D. mer","4:00:00",4,240,4,2,0,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE
"310",310,"010202Izub","Rheg","4:00:00",4,240,4,0,0,0,1,4,FALSE,FALSE,FALSE,TRUE,TRUE
"311",311,"010202Lab","Phleg","2:30:00",2.5,150,2,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"312",312,"010202Lab","Phleg","4:00:00",4,240,2,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"313",313,"010202Lab","M. fort","4:00:00",4,240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"314",314,"010202Lab","Phleg","3:00:00",3,180,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"315",315,"010202Lab","Phleg","4:00:00",4,240,3,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"316",316,"010202Lab","Phleg","4:00:00",4,240,10,0,1,0,0,6,FALSE,TRUE,FALSE,FALSE,TRUE
"317",317,"010202Stua","G. sal","2:00:00",2,120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"318",318,"010203Izua","D. mer","4:00:00",4,240,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"319",319,"010203Izua","Rheg","4:00:00",4,240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"320",320,"010203Izua","M. fort","4:00:00",4,240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"321",321,"010203Izua","Rheg","4:00:00",4,240,5,0,0,0,1,4,FALSE,FALSE,FALSE,TRUE,TRUE
"322",322,"010203Izua","Rheg","2:20:00",2.33333333333333,140,8,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE
"323",323,"010203Izub","Rheg","1:50:00",1.83333333333333,110,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"324",324,"010203Izub","Rheg","2:20:00",2.33333333333333,140,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"325",325,"010203Izub","D. mer","4:00:00",4,240,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"326",326,"010203Izub","Rheg","2:40:00",2.66666666666667,160,3,0,1,0,0,3,FALSE,TRUE,FALSE,FALSE,TRUE
"327",327,"010203Stu","D. mer","1:15:00",1.25,75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"328",328,"010205Izu","G. sal","3:00:00",3,180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"329",329,"010205Izu","Rheg","4:00:00",4,240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"330",330,"010205Izu","Rheg","4:00:00",4,240,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"331",331,"010205Let","Phleg","3:50:00",3.83333333333333,230,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"332",332,"010205Stu","D. mer","1:40:00",1.66666666666667,100,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"333",333,"010205Stu","D. mer","3:20:00",3.33333333333333,200,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"334",334,"010205Stu","G. sal","4:00:00",4,240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"335",335,"010205Stu","G. sal","1:20:00",1.33333333333333,80,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"336",336,"010205Stu","G. sal","4:00:00",4,240,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"337",337,"010206Izu","D. mer","1:10:00",1.16666666666667,70,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"338",338,"010206Izu","Rheg","1:15:00",1.25,75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"339",339,"010206Izu","G. sal","1:10:00",1.16666666666667,70,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"340",340,"010206Izu","Rheg","1:30:00",1.5,90,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"341",341,"010206Izu","Rheg","3:00:00",3,180,3,1,0,1,0,1,TRUE,FALSE,TRUE,FALSE,TRUE
"342",342,"010206Izu","D. mer","5:00:00",5,300,6,1,0,0,1,1,TRUE,FALSE,FALSE,TRUE,TRUE
"343",343,"010206Izu","Rheg","3:30:00",3.5,210,5,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"344",344,"010207Izu","Rheg","0:51:00",0.85,51,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"345",345,"010207Izu","Rheg","3:39:00",3.65,219,3,0,2,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"346",346,"010207Lab","M. fort","2:30:00",2.5,150,0,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"347",347,"010207Lab","M. fort","3:00:00",3,180,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"348",348,"010209Lab","D. mer","4:00:00",4,240,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"349",349,"010210Lab","G. sal","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"350",350,"010210Lab","G. sal","1:30:00",1.5,90,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"351",351,"070525LabbieAM","M. fort","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"352",352,"070525LabbieAM","M. fort","3:18:00",3.3,198,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"353",353,"070525LabbieAM","M. fort","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"354",354,"070225LabbieAM","M. fort","1:20:00",1.33333333333333,80,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"355",355,"070225LabbieAM","M. fort","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"356",356,"070529NellyAM","M. fort","2:12:00",2.2,132,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"357",357,"070529NellyAM","M. fort","3:30:00",3.5,210,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"358",358,"070529NellyAM","M. fort","1:38:00",1.63333333333333,98,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"359",359,"070526KathyAM","M. fort","0:40:00",0.666666666666667,40,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"360",360,"070526KathyAM","M. fort","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"361",361,"070526KathyAM","M. fort","1:00:00",1,60,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"362",362,"070529NellyAM","M. fort","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"363",363,"070531LabbieAM","M. fort","0:20:00",0.333333333333333,20,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"364",364,"070531LabbieAM","M. fort","1:34:00",1.56666666666667,94,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"365",365,"070531LabbieAM","M. fort","1:03:00",1.05,63,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"366",366,"070531LabbieAM","M. fort","1:36:00",1.6,96,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"367",367,"070531LabbieAM","M. fort","1:02:00",1.03333333333333,62,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"368",368,"070531LabbieAM","M. fort","2:02:00",2.03333333333333,122,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"369",369,"070531LabbieAM","M. fort","1:59:00",1.98333333333333,119,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"370",370,"070531LabbieAM","M. fort","2:13:00",2.21666666666667,133,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"371",371,"070521JudyAM","D. mer","1:56:00",1.93333333333333,116,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"372",372,"070522JudyAM","D. mer","1:49:00",1.81666666666667,109,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"373",373,"070522NellyAM","D. mer","1:09:00",1.15,69,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"374",374,"070522NellyAM","D. mer","1:45:00",1.75,105,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"375",375,"070522NellyAM","D. mer","2:38:00",2.63333333333333,158,0,0,0,6,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"376",376,"070522NellyAM","D. mer","2:16:00",2.26666666666667,136,2,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"377",377,"070522NellyAM","D. mer","1:14:00",1.23333333333333,74,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"378",378,"070524ChrisAM","D. mer","3:18:00",3.3,198,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"379",379,"070524ChrisAM","D. mer","1:09:00",1.15,69,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"380",380,"070522JudyAM","D. mer","2:30:00",2.5,150,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"381",381,"070524ChrisAM","D. mer","1:20:00",1.33333333333333,80,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"382",382,"070524ChrisAM","D. mer","2:30:00",2.5,150,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"383",383,"070524ChrisAM","D. mer","2:41:00",2.68333333333333,161,5,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"384",384,"070524ChrisAM","D. mer","2:14:00",2.23333333333333,134,6,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"385",385,"070524ChrisAM","D. mer","1:03:00",1.05,63,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"386",386,"070524ChrisAM","D. mer","2:54:00",2.9,174,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"387",387,"070524ChrisAM","D. mer","5:30:00",5.5,330,6,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"388",388,"070524ChrisPM","D. mer","2:34:00",2.56666666666667,154,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"389",389,"070524ChrisPM","D. mer","2:28:00",2.46666666666667,148,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"390",390,"070524ChrisPM","D. mer","2:22:00",2.36666666666667,142,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"391",391,"070524ChrisPM","D. mer","3:00:00",3,180,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"392",392,"070528JudyAM","D. mer","3:23:00",3.38333333333333,203,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"393",393,"070528JudyAM","D. mer","3:27:00",3.45,207,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"394",394,"070528JudyAM","D. mer","2:53:00",2.88333333333333,173,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"395",395,"070528JudyAM","D. mer","2:15:00",2.25,135,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"396",396,"070528JudyAM","D. mer","2:00:00",2,120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"397",397,"070528JudyAM","D. mer","3:00:00",3,180,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"398",398,"070528JudyAM","D. mer","1:20:00",1.33333333333333,80,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"399",399,"070528JudyAM","D. mer","2:08:00",2.13333333333333,128,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"400",400,"070528JudyAM","D. mer","1:43:00",1.71666666666667,103,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"401",401,"070528JudyAM","D. mer","4:00:00",4,240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"402",402,"070528JudyPM","D. mer","1:28:00",1.46666666666667,88,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"403",403,"070528JudyPM","D. mer","1:41:00",1.68333333333333,101,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"404",404,"070528JudyPM","D. mer","1:57:00",1.95,117,1,1,0,1,0,1,TRUE,FALSE,TRUE,FALSE,TRUE
"405",405,"070529NellyAM","D. mer","4:35:00",4.58333333333333,275,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"406",406,"070529NellyAM","D. mer","1:39:00",1.65,99,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"407",407,"070525KathyAM","D. mer","4:47:00",4.78333333333333,287,5,0,1,0,2,4,FALSE,TRUE,FALSE,TRUE,TRUE
"408",408,"070525KathyAM","D. mer","3:59:00",3.98333333333333,239,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"409",409,"070529NellyAM","D. mer","1:15:00",1.25,75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"410",410,"070531NellyAM","D. mer","2:02:00",2.03333333333333,122,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"411",411,"070531NellyAM","D. mer","3:43:00",3.71666666666667,223,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"412",412,"070531NellyAM","D. mer","1:23:00",1.38333333333333,83,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"413",413,"070531NellyAM","D. mer","3:02:00",3.03333333333333,182,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"414",414,"070531NellyAM","D. mer","1:54:00",1.9,114,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"415",415,"070531NellyAM","D. mer","2:14:00",2.23333333333333,134,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
