"","obsid","species","duration","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"996","080705Celina","D. mer","3:47:00",227,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"997","080705Celina","D. mer","1:43:00",103,1,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"998","080705Celina","D. mer","1:03:00",63,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"999","080705Celina","D. mer","2:44:00",164,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1000","080705Celina","D. mer","2:25:00",145,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1001","080705Celina","D. mer","1:13:00",73,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1002","080705Celina","D. mer","3:22:00",202,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1003","080705Celina","D. mer","2:43:00",163,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1004","080705Celina","D. mer","1:33:00",93,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1005","080626Celina","D. mer","1:00:00",60,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"1006","080628Sophie","D. mer","1:08:00",68,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1007","080628Sophie","D. mer","0:59:00",59,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1008","080628Sophie","D. mer","2:00:00",120,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1009","080628Sophie","D. mer","1:00:00",60,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1010","080628Sophie","D. mer","2:00:00",120,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,TRUE
"1011","080628Sophie","D. mer","1:00:00",60,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1012","080630Sophie","D. mer","2:00:00",120,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1013","080702Celina","D. mer","4:17:00",257,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
"1014","080702Celina","D. mer","2:34:00",154,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1015","080702Celina","D. mer","1:21:00",81,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1016","080702Celina","D. mer","1:54:00",114,2,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1017","080702Aero","D. mer","2:59:00",179,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
"1018","080702Aero","D. mer","2:33:00",153,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1019","080702Aero","D. mer","1:47:00",107,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1020","080702Aero","D. mer","4:07:00",247,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1021","080702Aero","D. mer","1:47:00",107,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1022","080702Aero","D. mer","1:01:00",61,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1023","080702Aero","D. mer","1:52:00",112,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1024","080702Aero","D. mer","1:55:00",115,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1025","080702Aero","D. mer","2:42:00",162,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1026","080702Aero","D. mer","3:17:00",197,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"1027","080702Aero","D. mer","1:52:00",112,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1028","080701Celina","D. mer","1:29:00",89,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1029","080701Celina","D. mer","1:29:00",89,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1030","080701Celina","D. mer","2:21:00",141,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1031","080702Aero","D. mer","1:40:00",100,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1032","080702Aero","D. mer","2:21:00",141,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1033","080702Aero","D. mer","3:32:00",212,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1034","080702Aero","D. mer","3:14:00",194,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,TRUE
"1035","080702Aero","D. mer","4:03:00",243,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1036","080702Aero","D. mer","2:30:00",150,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1037","080702Aero","D. mer","2:17:00",137,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1038","080702Aero","D. mer","2:16:00",136,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1039","080704Sophie","D. mer","4:40:00",280,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1040","080704Sophie","D. mer","1:25:00",85,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1041","080705Celina","D. mer","2:00:00",120,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1042","080705Celina","D. mer","2:24:00",144,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1043","080705Celina","D. mer","2:23:00",143,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"1044","080705Celina","D. mer","1:35:00",95,0,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1045","080705Celina","D. mer","1:16:00",76,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1046","080705Celina","D. mer","1:08:00",68,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1047","080705Celina","D. mer","1:33:00",93,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1048","080705Aero","D. mer","2:40:00",160,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1049","080709Celina","Phleg","1:28:00",88,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"1050","080709Celina","Phleg","1:23:00",83,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1051","080709Celina","Phleg","1:23:00",83,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1052","080628Sophie","Rheg","0:22:00",22,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1053","080628Sophie","Rheg","0:44:00",44,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1054","080628Sophie","Rheg","1:08:00",68,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1055","080626Aero","Rheg","4:10:00",250,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1056","080628Sophie","Rheg","2:00:00",120,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1057","080628Sophie","Rheg","1:30:00",90,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1058","080628Sophie","Rheg","5:00:00",300,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1059","080628Sophie","Rheg","1:00:00",60,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"1060","080628Sophie","Rheg","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1061","080628Sophie","Rheg","3:30:00",210,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"1062","080630Sophie","Rheg","3:17:00",197,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1063","080701Sophie","Rheg","1:45:00",105,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1064","080701Sophie","Rheg","1:26:00",86,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"1065","080701Sophie","Rheg","2:30:00",150,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1066","080703Aero","Rheg","0:58:00",58,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1067","080703Aero","Rheg","2:15:00",135,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1068","080703Aero","Rheg","1:11:00",71,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1069","080703Aero","Rheg","1:57:00",117,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1070","080703Aero","Rheg","1:32:00",92,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"1071","080703Aero","Rheg","1:39:00",99,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1072","080703Aero","Rheg","1:01:00",61,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1073","080703Aero","Rheg","1:40:00",100,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1074","080703Aero","Rheg","4:17:00",257,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1075","080705Aero","Rheg","3:04:00",184,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1076","080705Aero","Rheg","1:55:00",115,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1077","080625Labbie","Rheg","3:08:00",188,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"1078","080625Labbie","Rheg","2:24:00",144,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"1079","080625Labbie","Rheg","3:45:00",225,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"1080","080626Aero","Rheg","1:12:00",72,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1081","080626Aero","Rheg","2:49:00",169,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1082","080626Aero","Rheg","7:33:00",453,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1083","080626Aero","Rheg","1:14:00",74,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1084","080626Aero","Rheg","1:17:00",77,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1085","080626Aero","Rheg","1:54:00",114,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1086","080702Aero","Rheg","1:58:00",118,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1087","080702Aero","Rheg","1:52:00",112,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1088","080705Aero","Rheg","4:15:00",255,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1089","080705Aero","Rheg","3:30:00",210,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1090","080705Aero","Rheg","2:00:00",120,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1091","080705Aero","Rheg","1:45:00",105,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1092","080705Aero","Rheg","5:00:00",300,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1093","080705Aero","Rheg","2:10:00",130,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1094","080705Aero","Rheg","3:11:00",191,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1095","080709Celina","Rheg","1:03:00",63,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1096","080709Celina","Rheg","1:20:00",80,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1097","080709Celina","Rheg","1:14:00",74,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1098","080709Celina","Rheg","1:41:00",101,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1099","080702Celina","G. sal","1:30:00",90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1100","080702Celina","G. sal","1:44:00",104,5,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE
"1101","080703Aero","G. sal","3:34:00",214,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1102","080703Aero","G. sal","0:56:00",56,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1103","080703Aero","G. sal","2:27:00",147,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1104","080703Aero","G. sal","1:13:00",73,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1105","080703Aero","G. sal","1:21:00",81,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1106","080703Aero","G. sal","2:20:00",140,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1107","080703Aero","G. sal","1:33:00",93,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1108","080703Aero","G. sal","1:03:00",63,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1109","080703Aero","G. sal","0:57:00",57,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1110","080710Celina","Phleg","2:02:00",122,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1111","080710Celina","Phleg","1:38:00",98,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1112","080710Celina","Phleg","1:05:00",65,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1113","080710Celina","Phleg","1:29:00",89,7,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1114","080710Celina","Phleg","1:42:00",102,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"1115","080710Celina","Phleg","1:12:00",72,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1116","080710Celina","Phleg","1:02:00",62,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1117","080710Celina","Phleg","1:32:00",92,7,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1118","080710Celina","Phleg","1:00:00",60,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1119","080710Celina","Phleg","1:37:00",97,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1120","080710Celina","Phleg","1:35:00",95,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1121","080710Celina","Phleg","1:07:00",67,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"1122","080710Celina","Phleg","1:01:00",61,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1123","080710Celina","Phleg","1:33:00",93,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1124","080710Celina","Phleg","1:12:00",72,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"1125","080710Celina","Phleg","1:04:00",64,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1126","080710Celina","Phleg","1:00:00",60,4,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1127","080710Celina","Phleg","1:22:00",82,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1128","080710Celina","Phleg","1:18:00",78,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1129","080710Celina","Phleg","2:02:00",122,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1130","080710Celina","Phleg","2:04:00",124,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1131","080710Celina","Phleg","1:01:00",61,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1132","080710Celina","Phleg","1:08:00",68,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1133","080710Celina","Phleg","2:16:00",136,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1134","080710Celina","Phleg","1:02:00",62,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1135","080710Celina","Phleg","1:28:00",88,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1136","080710Celina","Phleg","1:50:00",110,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1137","080710Celina","Phleg","1:35:00",95,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1138","080710Celina","Phleg","1:20:00",80,5,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"1139","080710Celina","Phleg","1:35:00",95,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1140","080710Celina","Phleg","1:57:00",117,8,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1141","080710Celina","Phleg","1:02:00",62,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1142","080710Celina","Phleg","2:04:00",124,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1143","080710Celina","Phleg","1:07:00",67,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1144","080711Celina","Phleg","2:27:00",147,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1145","080712Celina","Phleg","1:32:00",92,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"1146","080712Celina","Phleg","1:36:00",96,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1147","080712Celina","Phleg","3:46:00",226,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1148","080712Celina","Phleg","2:46:00",166,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1149","080712Celina","Phleg","2:45:00",165,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1150","080712Celina","Phleg","1:52:00",112,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1151","080712Celina","Phleg","1:56:00",116,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1152","080712Celina","Phleg","1:50:00",110,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1153","080712Celina","Phleg","2:21:00",141,5,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"1154","080712Celina","Phleg","5:11:00",311,2,0,0,0,3,2,FALSE,FALSE,FALSE,TRUE,TRUE
"1155","080712Celina","Phleg","3:07:00",187,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1156","080712Celina","Phleg","1:39:00",99,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"1157","080712Celina","Phleg","2:56:00",176,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1158","080712Celina","Phleg","2:39:00",159,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"1159","080710Celina","D. mer","2:18:00",138,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1160","080710Celina","D. mer","2:17:00",137,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1161","080710Celina","D. mer","1:12:00",72,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1162","080710Celina","D. mer","1:36:00",96,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1163","080712Celina","D. mer","2:05:00",125,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1164","080712Celina","D. mer","2:41:00",161,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1165","080712Celina","Rheg","1:02:00",62,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1166","080710Celina","Rheg","1:24:00",84,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1167","080710Celina","Rheg","1:10:00",70,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1168","080710Celina","Rheg","1:15:00",75,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1169","080704Celina","G. sal","1:04:00",64,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1170","080705Aero","G. sal","1:59:00",119,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1171","080703Aero","G. sal","2:38:00",158,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1172","080705Celina","G. sal","2:13:00",133,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1173","080702Celina","G. sal","3:05:00",185,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1174","080705Aero","G. sal","1:30:00",90,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1175","080705Aero","G. sal","4:30:00",270,7,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"1176","080705Aero","G. sal","3:45:00",225,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1177","080705Aero","G. sal","1:00:00",60,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"1178","080705Celina","G. sal","2:15:00",135,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"1179","080705Celina","G. sal","1:07:00",67,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1180","080710Celina","G. sal","1:15:00",75,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1181","080712Celina","M. fort","5:14:00",314,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1182","080709Celina","D. mer","3:00:00",180,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1183","080716Celina","Phleg","3:41:00",221,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1184","080716Celina","Phleg","1:32:00",92,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1185","080716Celina","Phleg","1:37:00",97,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1186","080716Celina","Phleg","2:32:00",152,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1187","080716Celina","Phleg","1:02:00",62,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1188","080716Celina","Phleg","1:30:00",90,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1189","080716Celina","Phleg","1:00:00",60,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"1190","080716Celina","Phleg","1:25:00",85,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1191","080716Celina","Phleg","1:12:00",72,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1192","080716Celina","Phleg","1:37:00",97,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1193","080716Celina","Phleg","1:46:00",106,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1194","080716Celina","Phleg","1:09:00",69,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1195","080716Celina","Phleg","2:58:00",178,7,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1196","080716Celina","Phleg","1:13:00",73,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1197","080716Celina","Phleg","1:12:00",72,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1198","080716Celina","Phleg","1:02:00",62,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1199","080716Celina","Phleg","1:33:00",93,4,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,TRUE
"1200","080716Celina","Phleg","1:36:00",96,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1201","080716Celina","Phleg","1:13:00",73,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1202","080716Celina","Phleg","2:29:00",149,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1203","080709Celina","Phleg","2:00:00",120,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1204","080709Celina","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1205","080711Celina","Phleg","3:40:00",220,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1206","080711Celina","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1207","080711Celina","Phleg","3:00:00",180,3,0,0,2,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
"1208","080711Celina","Phleg","2:40:00",160,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1209","080711Celina","Phleg","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1210","080711Celina","Phleg","1:00:00",60,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1211","080709Celina","Rheg","2:20:00",140,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1212","080709Celina","Rheg","4:00:00",240,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1213","080711Celina","Rheg","1:30:00",90,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1214","080711Celina","Rheg","2:50:00",170,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1215","080711Celina","Rheg","1:00:00",60,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1216","080711Celina","Rheg","5:20:00",320,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1217","080716Celina","M. fort","1:46:00",106,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1218","080716Celina","M. fort","1:21:00",81,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1219","080716Celina","M. fort","1:10:00",70,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1220","080709Celina","M. fort","1:00:00",60,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1221","080711Celina","M. fort","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1222","080711Celina","M. fort","1:15:00",75,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1223","080711Celina","M. fort","3:50:00",230,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1224","080711Celina","M. fort","1:30:00",90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1225","080711Celina","M. fort","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1226","080711Celina","M. fort","2:18:00",138,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
